datetime,close,ema_8,ema_21,ema_50,rsi_14,macd,macd_signal,doji,hammer,engulfing,vwap
2024-12-10 05:36:00,443.67,443.6978426921179,443.6631602007436,443.5542136290415,50.785340314136974,0.045416766015193843,0.05288141042998833,0,0,0,443.45375585435875
2024-12-10 05:37:00,443.87,443.73609987164724,443.68196381885787,443.5665974082948,54.368932038835595,0.05645534221082471,0.05359619678615561,0,0,0,443.45792701166624
2024-12-10 05:38:00,443.68,443.72363323350345,443.68178528987073,443.5710445687538,55.44554455445679,0.04930373846417524,0.05273770512175954,0,0,0,443.4592476955101
2024-12-10 05:39:00,443.76,443.73171473716934,443.68889571806426,443.5784545856654,58.25242718446631,0.04952053053210648,0.05209427020382894,1,0,0,443.4680588829558
2024-12-10 05:41:00,443.89,443.76688924002065,443.70717792551295,443.5906720528942,54.73684210526382,0.059496415707428696,0.05357469930454889,0,0,0,443.48685190292343
2024-12-10 05:42:00,443.84,443.78313607557163,443.71925265955724,443.6004496194474,61.90476190476239,0.06264565434099723,0.055388890311838565,0,0,0,443.4869492693688
2024-12-10 05:43:00,443.59,443.7402169476668,443.70750241777927,443.6000398304494,52.910052910052045,0.04445607601297752,0.05320232745206636,0,0,0,443.5185002391201
2024-12-10 05:44:00,443.76,443.7446131815186,443.71227492525384,443.6063127782749,49.431818181818656,0.04325961349377394,0.05121378466040788,0,0,0,443.51877710900936
2024-12-10 05:45:00,443.8,443.75692136340336,443.72024993204894,443.61390835559746,56.172839506172686,0.04502011022663055,0.04997504977365242,0,0,0,443.52673969550693
2024-12-10 05:46:00,443.7,443.74427217153595,443.7184090291354,443.6172844985152,48.40764331210155,0.03790915911730508,0.04756187164238296,0,0,0,443.53446917960093
2024-12-10 05:47:00,443.63,443.7188783556391,443.7103718446685,443.61778314563225,46.913580246912886,0.02632184233237922,0.04331386578038221,0,0,0,443.53600314163543
2024-12-10 05:48:00,443.7,443.71468316549704,443.7094289496986,443.6210073359996,45.5696202531651,0.022527541804720386,0.03915660098524985,1,1,0,443.53620325982746
2024-12-10 05:49:00,443.72,443.71586468427546,443.7103899542715,443.6248894012545,47.435897435898134,0.020893516698379244,0.035503984127875726,0,0,0,443.5363473262498
2024-12-10 05:50:00,443.76,443.7256725322143,443.71489995842865,443.6301878561073,54.166666666666664,0.022566078034458315,0.03291640290919225,0,0,0,443.5459124635265
2024-12-10 05:51:00,443.64,443.7066341917222,443.70809087129874,443.63057264606385,49.019607843136306,0.014046676482564635,0.029142457623866726,0,0,0,443.5492635471941
2024-12-10 05:52:00,443.66,443.69627103800616,443.7037189739079,443.6317266599437,42.222222222223444,0.008807297187104268,0.025075425536514234,0,0,0,443.54986566448105
2024-12-10 05:53:00,443.56,443.6659885851159,443.69065361264353,443.62891384974984,45.238095238095454,-0.003375205647614621,0.019385299299688463,0,0,0,443.5501377324722
2024-12-10 05:54:00,443.61,443.65354667731236,443.68332146603956,443.62817213015177,43.90243902439182,-0.008892833730158145,0.013729672693719141,0,0,0,443.5501423902895
2024-12-10 05:55:00,443.52,443.62386963790965,443.6684740600359,443.6239300858321,34.45378151260705,-0.020293906060032896,0.006924956942968735,1,0,0,443.5497101004679
2024-12-10 05:56:00,443.4,443.57412082948525,443.6440673273054,443.6151485138387,32.53968253968486,-0.03856775012400249,-0.0021735844704255103,0,0,0,443.54558994630077
2024-12-10 05:57:00,443.4,443.5354273118218,443.62187938845943,443.60671131721756,40.59405940594221,-0.05244534589922978,-0.012227936756186365,0,0,0,443.5455573782716
2024-12-10 05:58:00,443.37,443.4986656869725,443.59898126223584,443.59742852046395,27.586206896555552,-0.06511360075558059,-0.022805069556065212,0,0,0,443.5356977971708
2024-12-10 05:59:00,443.48,443.49451775653415,443.58816478385074,443.59282348044576,32.97872340425769,-0.06552190754325693,-0.03134843715350356,0,0,0,443.5352544857921
2024-12-10 06:00:00,443.48,443.4912915884155,443.5783316216825,443.5883990302322,36.904761904765046,-0.06509511761862541,-0.038097773246527925,0,1,0,443.5351582102035
2024-12-10 06:01:00,443.59,443.5132267909898,443.5793923833477,443.58846181336037,47.727272727271696,-0.05524398457089319,-0.04152701551140098,0,0,0,443.5378479586426
2024-12-10 06:02:00,443.74,443.56362083743653,443.59399307577064,443.5944044873462,52.083333333334195,-0.03493048734469539,-0.04020770987805986,0,0,0,443.5451571483327
2024-12-10 06:03:00,443.76,443.6072606513395,443.6090846143369,443.60089842901886,52.08333333333137,-0.017021844362886895,-0.035570536775025266,0,0,0,443.54714240506325
2024-12-10 06:04:00,443.67,443.62120272881964,443.61462237666984,443.60360829454754,45.54455445544699,-0.009976362318923293,-0.030451701883804874,0,0,0,443.54729772439947
2024-12-10 06:05:00,443.7,443.63871323352635,443.6223839787907,443.60738836142804,53.260869565217455,-0.0019495446227324464,-0.02475127043159039,0,0,0,443.54732667635716
2024-12-10 06:06:00,443.76,443.66566584829826,443.6348945261734,443.6133731315681,55.208333333331666,0.009147814479661065,-0.0179714534493401,0,0,0,443.54948201438845
2024-12-10 06:07:00,443.76,443.6866289931209,443.6462677510667,443.6191232048399,61.627906976744114,0.01773807799889937,-0.010829547159692208,0,0,0,443.5496399324873
2024-12-10 06:08:00,443.79,443.7096003279829,443.6593343191516,443.6258242556305,60.71428571428643,0.02665936049402262,-0.003331765628949242,1,0,0,443.55017962951416
2024-12-10 06:09:00,443.76,443.72080025509786,443.66848574468327,443.6310860495273,65.38461538461651,0.03095199651738767,0.0035249868003181402,0,0,0,443.5502188825144
2024-12-10 06:10:00,443.73,443.7228446428539,443.674077949712,443.6349650279772,73.91304347826588,0.031569281190741094,0.009133845678402731,0,0,0,443.55114461194864
2024-12-10 06:11:00,443.73,443.7244347222197,443.6791617724655,443.63869188962514,73.91304347826588,0.03169314489559838,0.013645705521841862,0,0,0,443.5516094301096
2024-12-10 06:12:00,443.72,443.7234492283931,443.68287433860496,443.64188044297316,76.11940298507793,0.03063129287073707,0.017042822991620903,0,0,0,443.5516615118149
2024-12-10 06:13:00,443.74,443.7271271776391,443.68806758054995,443.64572826873894,72.4137931034503,0.031045724556349796,0.019843403304566683,0,0,0,443.5517895777956
2024-12-10 06:14:00,443.85,443.7544322492748,443.7027887095909,443.65373892486684,76.81159420290118,0.039791553090026355,0.02383303326165862,0,0,0,443.5587217727327
2024-12-10 06:15:00,443.83,443.7712250827693,443.7143533723554,443.6606511238917,70.0,0.04459479136465916,0.027985384882258726,0,0,0,443.55916330098256
2024-12-10 06:16:00,443.87,443.79317506437616,443.72850306577766,443.66886088373906,63.265306122448266,0.051040692675428545,0.03259644644089269,0,0,0,443.5617093148392
2024-12-10 06:17:00,443.87,443.8102472722926,443.7413664234342,443.6767486922199,61.70212765957525,0.05550923993973811,0.037179005140661775,0,0,0,443.562389787031
2024-12-10 06:18:00,443.87,443.8235256562276,443.7530603849402,443.6843271748779,76.31578947367909,0.058377654577668636,0.04141873502806315,1,0,0,443.56763867714324
2024-12-10 06:19:00,443.87,443.83385328817707,443.7636912590366,443.69160846213765,74.28571428571104,0.059959715566606064,0.04512693113577173,0,0,0,443.5677272993728
2024-12-10 06:20:00,443.94,443.8574414463599,443.7797193263969,443.70134930675977,74.99999999999605,0.06609996602156798,0.04932153811293098,0,0,0,443.5677709395698
2024-12-10 06:21:00,443.91,443.8691211249466,443.7915630239972,443.70953168688686,69.23076923077147,0.06776426519832057,0.053010083530008904,0,1,0,443.56926879084966
2024-12-10 06:22:00,443.86,443.86709420829186,443.7977845672702,443.7154324050482,58.536585365852304,0.06430735697273349,0.05526953821855383,1,0,0,443.57095555813413
2024-12-10 06:23:00,443.86,443.86551771756035,443.8034405157002,443.72110172249734,63.15789473684525,0.060866105719412644,0.0563888517187256,0,0,0,443.5712905656004
2024-12-10 06:24:00,443.83,443.8576248914358,443.8058550142729,443.7253722431837,63.1578947368358,0.05508317546997432,0.056127716468975346,0,0,0,443.5722018825432
2024-12-10 06:25:00,443.81,443.8470415822278,443.80623183115716,443.72869097874513,59.99999999999716,0.04832921957114422,0.05456801708940912,0,0,0,443.57233912391064
2024-12-10 06:26:00,443.81,443.8388101195105,443.8065743919611,443.73187956781396,61.53846153845705,0.04248689834474817,0.05215179334047694,0,0,0,443.57274989917613
2024-12-10 06:27:00,443.81,443.83240787073044,443.8068858108737,443.7349431141742,59.459459459456966,0.03742539996693495,0.049206514665768544,1,0,0,443.5728455425017
2024-12-10 06:28:00,443.76,443.81631723279037,443.80262346443067,443.73592573714774,35.48387096773956,0.029044734286685525,0.04517415858995195,0,0,0,443.5743
2024-12-10 06:29:00,443.74,443.79935784772584,443.7969304222097,443.73608551216154,35.48387096774607,0.020552249958370794,0.04024977686363572,0,0,0,443.5751478112564
2024-12-10 06:30:00,443.85,443.8106116593423,443.80175492928157,443.7405527469788,47.36842105263394,0.02243930924578308,0.03668768334006519,0,0,0,443.5839359418854
2024-12-10 06:31:00,443.86,443.8215868461551,443.80704993571055,443.74523695297967,48.717948717949845,0.024459776673268152,0.034242102006705785,0,0,0,443.5845120544785
2024-12-10 06:32:00,443.94,443.8479008803429,443.8191363051914,443.75287471952953,57.44680851063804,0.03214578646202426,0.033822838897769485,0,0,0,443.5845706127827
2024-12-10 06:33:00,443.94,443.8683673513778,443.8301239138104,443.7602129658225,57.44680851063804,0.03780125525429412,0.03461852216907441,1,1,0,443.58691648939066
2024-12-10 06:34:00,444.08,443.91539682884945,443.8528399216458,443.7727536338295,62.96296296296258,0.052969485729590815,0.038288714881177695,0,0,0,443.61685316118457
2024-12-10 06:35:00,444.15,443.9675308668829,443.8798544742234,443.78754760897345,70.68965517241024,0.06983383170626212,0.044597738246194576,1,0,0,443.63009193105177
2024-12-10 06:37:00,444.17,444.0125240075756,443.9062313402031,443.80254574195493,78.1818181818178,0.08384625283662217,0.0524474411642801,0,0,0,443.63028069123965
2024-12-10 06:38:00,444.24,444.0630742281144,443.9365739456391,443.8197008108979,80.645161290322,0.09945317819131105,0.061848588569686294,0,0,0,443.64166642160467
2024-12-10 06:39:00,444.25,444.1046132885334,443.96506722330827,443.83657528890194,85.00000000000331,0.11134517750696205,0.07174790635714144,0,0,0,443.64196443442904
2024-12-10 06:40:00,444.18,444.12136589108155,443.98460656664383,443.8500429246313,78.4615384615398,0.11380933449203212,0.08016019198411958,1,0,0,443.6450567434611
2024-12-10 06:41:00,444.12,444.1210623597301,443.9969150605853,443.86062947660656,71.83098591549374,0.10965664455733304,0.08605948249876227,0,0,1,443.64561128679156
2024-12-10 06:42:00,444.14,444.12527072423455,444.00992278235026,443.87158518340635,72.60273972602751,0.10674890578161467,0.09019736715533276,0,1,0,443.6600868949233
2024-12-10 06:43:00,444.17,444.1352105632935,444.024475256682,443.8832877252336,78.87323943662231,0.1056474135125427,0.09328737642677476,0,0,1,443.6638160423797
2024-12-10 06:45:00,444.16,444.1407193270061,444.0367956878927,443.89413918698915,80.00000000000162,0.1027827410680402,0.09518644935502785,0,0,0,443.66393232096
2024-12-10 06:46:00,444.05,444.1205594765603,444.0379960799025,443.9002513757347,64.28571428571371,0.0905920975166623,0.09426757898735474,0,0,0,443.6646547529941
2024-12-10 06:47:00,444.13,444.122657370658,444.0463600726386,443.9092611257059,67.53246753246677,0.08639040131527054,0.09269214345293791,0,0,1,443.67147598414317
2024-12-10 06:48:00,444.06,444.1087335105118,444.0476000660351,443.9151724541096,57.89473684210566,0.07652992251001933,0.0894596992643542,0,0,0,443.67428519128697
2024-12-10 06:49:00,444.05,444.095681619287,444.0478182418501,443.92045980885047,57.1428571428582,0.06713461948589838,0.08499468330866303,0,0,0,443.6743195753639
2024-12-10 06:50:00,444.11,444.0988634816677,444.05347112895464,443.927892757523,52.17391304348041,0.06379488498566843,0.08075472364406411,0,0,0,443.67505595907005
2024-12-10 06:51:00,443.87,444.048004930186,444.0367919354133,443.92562245330646,33.72093023255998,0.041305977499916935,0.07286497441523468,0,0,1,443.67857988696517
2024-12-10 06:52:00,444.0,444.0373371679224,444.0334472140121,443.9285392198435,41.237113402060764,0.03358611006808587,0.06500920154580492,0,0,0,443.68385511338573
2024-12-10 06:53:00,443.97,444.0223733528285,444.0276792854655,443.9301651327909,35.483870967742135,0.024761870797362917,0.05695973539611652,0,0,0,443.6839813018169
2024-12-10 06:54:00,443.96,444.0085126077555,444.02152662315046,443.93133512758345,34.40860215053665,0.016768385661578122,0.04892146544920884,0,0,0,443.6844673357986
2024-12-10 06:55:00,443.9,443.98439869492097,444.01047874831863,443.93010629905075,34.78260869565082,0.005528266131648252,0.04024282558569672,0,0,0,443.68456217548186
2024-12-10 06:56:00,443.86,443.9567545404941,443.9967988621079,443.92735703242136,35.5555555555557,-0.006531978698092189,0.030887864728938945,0,0,0,443.68460076547456
2024-12-10 06:57:00,443.97,443.9596979759399,443.99436260191624,443.92902930565975,41.414141414143565,-0.007131521186408918,0.023283987545869373,0,0,0,443.6847513520645
2024-12-10 06:58:00,443.89,443.9442095368421,443.9848750926511,443.92749874465346,36.53846153846038,-0.013901743692201762,0.015846841298255147,0,1,0,443.688211645701
2024-12-10 06:59:00,443.85,443.9232740842105,443.97261372059194,443.92445957819643,35.51401869158859,-0.022238507835595556,0.008229771471485008,0,0,0,443.6896052969916
2024-12-10 07:00:00,443.95,443.9292131766082,443.97055792781083,443.92546116336524,45.28301886792321,-0.02053952238850343,0.00247591269948732,0,0,0,443.70356708306304
2024-12-10 07:01:00,443.92,443.9271658040286,443.9659617525553,443.9252470000961,39.60396039603994,-0.021367502196198984,-0.0022927702796499408,0,0,0,443.7046153535681
2024-12-10 07:02:00,443.85,443.9100178475778,443.9554197750503,443.9222961373472,39.60396039603994,-0.027356745610291,-0.0073055653457781535,0,0,0,443.7095472978243
2024-12-10 07:03:00,443.9,443.9077916592272,443.9503816136821,443.92142177901985,42.85714285714054,-0.02774881101322535,-0.011394214479267594,0,0,0,443.7103827788346
2024-12-10 07:04:00,443.99,443.9260601793989,443.9539832851656,443.9241111210191,44.44444444444386,-0.020560271815952547,-0.013227425946604586,0,0,0,443.7226307583801
2024-12-10 07:05:00,444.01,443.9447134728658,443.9590757137869,443.92747931235175,58.139534883721076,-0.013098478748929665,-0.013201636507069603,0,0,0,443.7310693954025
2024-12-10 07:06:00,444.08,443.97477714556226,443.9700688307153,443.93346051578897,54.999999999999645,-0.001519028582492865,-0.010865114922154256,0,0,0,443.73152141057943
2024-12-10 07:07:00,444.04,443.98927111321507,443.9764262097412,443.93763853477765,54.32098765432116,0.004379617885035714,-0.007816168360716262,0,1,0,443.73532572768966
2024-12-10 07:08:00,443.99,443.98943308805616,443.9776601906738,443.93969192557074,51.76470588235499,0.0049625503837091856,-0.005260424611831173,0,0,1,443.73903617833514
2024-12-10 07:09:00,444.09,444.01178129071036,443.98787290061256,443.9455863598621,60.67415730337287,0.013339918576264154,-0.0015403559742121074,0,0,0,443.7474695788899
2024-12-10 07:10:00,444.18,444.049163226108,444.00533900055683,443.9547790516322,67.02127659574641,0.026930848999768386,0.0041538850205839915,0,0,0,443.7490750893922
2024-12-10 07:11:00,444.19,444.0804602869729,444.02212636414254,443.96400340254866,63.0952380952385,0.038069830397091664,0.010937074095885527,1,1,0,443.75301856226804
2024-12-10 07:12:00,444.15,444.09591355653447,444.03375124012956,443.97129738676244,66.25000000000267,0.04317222516260699,0.01738410430922982,0,1,0,443.75460654139636
2024-12-10 07:13:00,444.15,444.10793276619347,444.0443193092087,443.97830533237965,69.73684210526335,0.04667783672914538,0.023242850793212935,1,0,0,443.757260100167
2024-12-10 07:14:00,444.15,444.1172810403727,444.05392664473516,443.9850384566001,65.15151515151632,0.048892457338524764,0.028372772102275304,0,0,0,443.75762692641274
2024-12-10 07:15:00,444.36,444.17121858695657,444.0817514952137,443.99974283085106,76.19047619047683,0.06682251670667938,0.03606272102315612,0,0,0,443.7715826517645
2024-12-10 07:16:00,444.22,444.18205890096624,444.09431954110335,444.0083803668961,70.32967032967129,0.06894068268786668,0.04263831335609824,0,0,0,443.77203515625007
2024-12-10 07:17:00,444.2,444.18604581186264,444.1039268555485,444.015894862312,67.04545454545418,0.06821912403853503,0.047754475492585595,0,0,0,443.77228577005667
2024-12-10 07:18:00,444.21,444.19136896478204,444.11356986868043,444.02350682849584,63.749999999997954,0.06767409519318335,0.051738399432705154,0,0,0,443.7743550058283
2024-12-10 07:19:00,444.22,444.1977314170527,444.12324533516403,444.03121244306465,63.29113924050733,0.06727358432920028,0.054845436412004185,0,1,0,443.7810492744379
2024-12-10 07:21:00,444.38,444.23823554659657,444.1465866683309,444.0448903864739,67.04545454545418,0.07895667599615308,0.05966768432883397,0,1,0,443.7847889198783
2024-12-10 07:22:00,444.63,444.3252943140196,444.19053333484624,444.0678358615142,77.06422018348289,0.10715332415691137,0.06916481229444946,0,0,0,443.8037738947238
2024-12-10 07:23:00,444.61,444.38856224423745,444.228666668042,444.0890972002784,79.2452830188665,0.12642815306736566,0.0806174804490327,0,0,0,443.80886213903085
2024-12-10 07:24:00,444.55,444.42443730107357,444.2578787891291,444.1071718198753,72.54901960784281,0.13530241328987813,0.0915544670172018,0,0,0,443.82082719975773
2024-12-10 07:25:00,444.53,444.4478956786128,444.28261708102644,444.12375331713514,68.42105263157517,0.13911783183129955,0.10106713998002134,0,0,0,443.82172822700187
2024-12-10 07:26:00,444.47,444.45280775003215,444.29965189184225,444.13733161842396,64.00000000000068,0.13573540667903217,0.10800079331982351,0,0,0,443.8227659317427
2024-12-10 07:27:00,444.41,444.4432949166917,444.30968353803837,444.14802449613285,62.745098039217545,0.12675219145512528,0.11175107294688387,0,0,0,443.8249393674962
2024-12-10 07:28:00,444.47,444.44922937964907,444.32425776185306,444.1606509864806,64.81481481481657,0.12305591523750081,0.11401204140500727,0,0,0,443.825346725206
2024-12-10 07:29:00,444.44,444.44717840639373,444.33477978350277,444.1716058497559,63.063063063063154,0.11636446332647665,0.11448252578930115,0,0,0,443.82575309532393
2024-12-10 07:30:00,444.41,444.4389165383063,444.3416179850025,444.18095463996156,52.68817204301134,0.10740261965452191,0.11306654456234531,0,0,1,443.8272766238048
2024-12-10 07:31:00,444.59,444.4724906409049,444.3641981681841,444.1969956344729,69.0721649484515,0.1135162450436269,0.11315648465860163,0,0,0,443.8342535119242
2024-12-10 07:32:00,444.39,444.45415938737045,444.36654378925823,444.20456443312105,58.26086956521787,0.10105807410872103,0.11073680254862552,0,0,0,443.85123056547275
2024-12-10 07:33:00,444.38,444.4376795235104,444.3677670811438,444.2114442592732,57.391304347827294,0.08934801911289014,0.10645904586147845,0,0,0,443.85777120596015
2024-12-10 07:34:00,444.2,444.3848618516192,444.35251552831255,444.21099546479195,49.24242424242271,0.06479628919754532,0.09812649452869182,0,0,0,443.8673808141945
2024-12-10 07:35:00,444.34,444.37489255125934,444.3513777530114,444.2160544661727,48.46153846153755,0.055990275284386826,0.08969925067983082,0,0,0,443.8673938757462
2024-12-10 07:36:00,444.34,444.3671386509795,444.3503434118285,444.2209150753424,36.19047619047387,0.04845291081932146,0.08144998270772896,0,0,0,443.86781146454604
2024-12-10 07:37:00,444.2,444.3299967285396,444.336675828935,444.2200948763094,32.47863247862995,0.030827307197682785,0.07132544760571972,1,0,0,443.8704774165274
2024-12-10 07:38:00,444.22,444.3055530110864,444.3260689353954,444.2200911556699,35.39823008849548,0.018262206842280193,0.06071279945303182,0,0,0,443.8724101111353
2024-12-10 07:39:00,444.44,444.33543011973387,444.3364263049049,444.2287150319181,46.61654135338407,0.02575949622951157,0.05372213880832777,0,0,0,443.88143251574854
2024-12-10 07:40:00,444.43,444.35644564868187,444.344933004459,444.2366085600782,48.4374999999991,0.03054216459571535,0.04908614396580529,0,0,0,443.88175583357895
2024-12-10 07:41:00,444.39,444.363902171197,444.3490300040536,444.2426239106634,49.206349206347625,0.0307503273944576,0.045418980651535754,0,1,0,443.8834792011534
2024-12-10 07:42:00,444.38,444.36747946648654,444.3518454582305,444.2480112082844,46.280991735535636,0.02976526602708418,0.04228823772664544,0,0,0,443.88418081958037
2024-12-10 07:43:00,444.2,444.33026180726733,444.3380413256641,444.24612841580273,41.17647058823431,0.014295314630771827,0.036689653107470716,0,0,0,443.89479980418423
2024-12-10 07:44:00,444.11,444.2813147389857,444.3173102960583,444.2407900465556,39.43661971830873,-0.005167414407765136,0.028318239604423548,0,0,0,443.8955512478176
2024-12-10 07:45:00,444.0,444.21880035254446,444.2884639055075,444.2313472996319,28.148148148148522,-0.02913203215126714,0.01682818525328541,0,0,0,443.89668131254126
2024-12-10 07:46:00,444.13,444.1990669408679,444.2740580959159,444.22737289572484,39.843750000000135,-0.03720537047280459,0.006021474108067411,0,0,0,443.89740790439777
2024-12-10 07:47:00,444.0,444.15482984289724,444.2491437235599,444.2184563115788,36.42857142857137,-0.053477013083977454,-0.005878223330341562,1,0,0,443.8980916452894
2024-12-10 07:48:00,444.1,444.1426454333645,444.23558520323627,444.2138109660267,46.21212121212248,-0.05763881839948226,-0.0162303423441697,0,0,0,443.8981424117469
