Step,Action,Price,Portfolio Value
3626,1,447.1695,10194.717600000045
3627,1,447.16,10194.486600000046
3628,0,447.16,10194.277600000045
3629,1,447.16,10194.277600000045
3630,0,447.17,10194.277600000045
3631,0,447.16,10194.497600000044
3632,1,447.05,10194.277600000045
3633,2,447.16,10191.857600000045
3634,0,447.08,10191.857600000045
3635,0,447.075,10191.857600000045
3636,1,447.075,10191.857600000045
3637,1,447.05,10191.857600000045
3638,1,447.04,10191.307600000046
3639,0,447.0,10191.087600000046
3640,0,447.0,10190.207600000045
3641,0,447.04,10190.207600000045
3642,1,447.078,10191.087600000046
3643,1,447.04,10191.923600000046
3644,0,447.04,10191.087600000046
3645,0,447.04,10191.087600000046
3646,0,447.085,10191.087600000046
3647,2,447.0,10192.077600000044
3648,2,447.085,10192.077600000044
3649,2,447.03,10192.077600000044
3650,2,446.85,10192.077600000044
3651,1,446.85,10192.077600000044
3652,2,446.93,10192.077600000044
3653,2,446.85,10192.077600000044
3654,2,447.0,10192.077600000044
3655,1,446.91,10192.077600000044
3656,2,446.7,10190.097600000045
3657,1,446.704,10190.097600000045
3658,1,447.0,10190.185600000044
3659,2,446.7028,10196.697600000045
3660,1,446.85,10196.697600000045
3661,2,447.08,10199.936000000045
3662,0,446.85,10199.936000000045
3663,0,446.94,10199.936000000045
3664,0,446.8,10199.936000000045
3665,1,446.99,10199.936000000045
3666,1,446.85,10204.116000000045
3667,2,446.85,10201.036000000046
3668,0,446.85,10201.036000000046
3669,2,446.85,10201.036000000046
3670,1,446.99,10201.036000000046
3671,1,446.9,10204.116000000045
3672,0,446.8,10202.136000000044
3673,2,446.71,10199.936000000045
3674,1,446.85,10199.936000000045
3675,0,446.71,10203.016000000047
3676,1,447.06,10199.936000000045
3677,2,447.0606,10207.636000000046
3678,0,447.115,10207.636000000046
3679,1,447.0601,10207.636000000046
3680,1,447.06,10206.428200000044
3681,0,447.115,10206.426000000045
3682,0,447.16,10207.636000000046
3683,1,447.06,10208.626000000046
3684,0,447.115,10206.426000000045
3685,1,447.08,10207.636000000046
3686,1,447.115,10206.866000000045
3687,0,447.16,10207.636000000046
3688,2,447.1672,10208.626000000046
3689,2,447.08,10208.626000000046
3690,2,447.115,10208.626000000046
3691,0,447.17,10208.626000000046
3692,1,447.1,10208.626000000046
3693,1,447.17,10207.086000000047
3694,2,447.115,10208.626000000046
3695,1,447.11,10208.626000000046
3696,1,447.11,10208.516000000045
3697,1,447.115,10208.516000000045
3698,0,447.1,10208.626000000046
3699,0,447.115,10208.296000000046
3700,0,447.17,10208.626000000046
3701,2,447.115,10209.836000000045
3702,1,447.115,10209.836000000045
3703,0,447.115,10209.836000000045
3704,1,447.115,10209.836000000045
3705,0,447.115,10209.836000000045
3706,1,447.105,10209.836000000045
3707,1,447.08,10209.616000000045
3708,2,447.1,10209.066000000044
3709,2,447.105,10209.066000000044
3710,0,447.15,10209.066000000044
3711,0,447.115,10209.066000000044
3712,1,447.115,10209.066000000044
3713,2,447.115,10209.066000000044
3714,1,447.115,10209.066000000044
3715,1,447.17,10209.066000000044
3716,0,447.17,10210.276000000043
3717,2,447.17,10210.276000000043
3718,1,447.115,10210.276000000043
3719,0,447.115,10209.066000000044
3720,2,447.115,10209.066000000044
3721,0,447.06,10209.066000000044
3722,1,447.12,10209.066000000044
3723,1,447.17,10210.386000000044
3724,1,447.115,10211.486000000044
3725,0,447.06,10210.276000000045
3726,1,447.115,10209.066000000044
3727,0,447.115,10210.276000000045
3728,2,447.08,10210.276000000045
3729,2,447.12,10210.276000000045
3730,2,447.12,10210.276000000045
3731,0,447.17,10210.276000000045
3732,1,447.07,10210.276000000045
3733,1,447.07,10208.076000000045
3734,0,447.12,10208.076000000045
3735,0,447.16,10209.176000000045
3736,2,447.2399,10210.056000000046
3737,1,447.205,10210.056000000046
3738,0,447.205,10209.288200000046
3739,2,447.19,10209.288200000046
3740,0,447.17,10209.288200000046
3741,2,447.12,10209.288200000046
3742,2,447.18,10209.288200000046
3743,2,447.12,10209.288200000046
3744,2,447.13,10209.288200000046
3745,0,447.01,10209.288200000046
3746,1,447.155,10209.288200000046
3747,2,447.195,10212.478200000047
3748,1,447.13,10212.478200000047
3749,1,447.3199,10211.048200000048
3750,2,447.13,10215.226000000048
3751,2,447.32,10215.226000000048
3752,1,447.32,10215.226000000048
3753,2,447.32,10215.226000000048
3754,2,447.2,10215.226000000048
3755,0,447.3,10215.226000000048
3756,1,447.2,10215.226000000048
3757,0,447.32,10213.026000000047
3758,0,447.2,10215.666000000047
3759,1,447.0701,10213.026000000047
3760,1,447.32,10210.168200000047
3761,1,447.42,10215.666000000047
3762,0,447.49,10217.866000000047
3763,0,447.37,10219.406000000048
3764,2,447.32,10216.766000000047
3765,1,447.3,10216.766000000047
3766,0,447.45,10216.326000000048
3767,2,447.46,10219.626000000047
3768,1,447.55,10219.626000000047
3769,0,447.45,10221.606000000049
3770,0,447.4,10219.406000000048
3771,0,447.52,10218.306000000048
3772,0,447.44,10220.946000000047
3773,1,447.64,10219.186000000049
3774,1,447.7,10223.586000000048
3775,1,447.65,10224.906000000048
3776,1,447.78,10223.806000000048
3777,1,447.85,10226.666000000048
3778,0,447.67,10228.20600000005
3779,0,447.77,10224.246000000048
3780,2,447.79,10226.446000000047
3781,2,447.7,10226.446000000047
3782,1,447.7,10226.446000000047
3783,1,447.75,10226.446000000047
3784,2,447.61,10227.546000000048
3785,1,447.45,10227.546000000048
3786,1,447.53,10224.026000000047
3787,0,447.5,10225.786000000047
3788,0,447.41,10225.126000000047
3789,0,447.4,10223.146000000048
3790,1,447.45,10222.926000000047
3791,2,447.37,10224.026000000047
3792,2,447.41,10224.026000000047
3793,1,447.5,10224.026000000047
3794,1,447.55,10226.006000000047
3795,2,447.52,10227.106000000047
3796,1,447.71,10227.106000000047
3797,1,447.44,10231.286000000047
3798,2,447.44,10225.346000000049
3799,1,447.5,10225.346000000049
3800,2,447.5,10226.666000000048
3801,0,447.5,10226.666000000048
3802,2,447.5,10226.666000000048
3803,2,447.64,10226.666000000048
3804,1,447.64,10226.666000000048
3805,2,447.64,10226.666000000048
3806,2,447.52,10226.666000000048
3807,0,447.64,10226.666000000048
3808,0,447.52,10226.666000000048
3809,1,447.6,10226.666000000048
3810,0,447.55,10228.42600000005
3811,2,447.5,10227.32600000005
3812,2,447.65,10227.32600000005
3813,2,447.67,10227.32600000005
3814,1,447.5,10227.32600000005
3815,0,447.55,10223.58600000005
3816,2,447.55,10224.68600000005
3817,0,447.55,10224.68600000005
3818,0,447.5,10224.68600000005
3819,0,447.6,10224.68600000005
3820,2,447.55,10224.68600000005
3821,1,447.61,10224.68600000005
3822,0,447.63,10226.00600000005
3823,1,447.66,10226.44600000005
3824,2,447.7,10227.10600000005
3825,1,447.64,10227.10600000005
3826,1,447.69,10225.786000000051
3827,0,447.57,10226.886000000051
3828,0,447.54,10224.24600000005
3829,1,447.64,10223.586000000052
3830,1,447.59,10225.786000000051
3831,0,447.64,10224.68600000005
3832,2,447.62,10225.786000000051
3833,1,447.67,10225.786000000051
3834,0,447.67,10226.886000000051
3835,0,447.66,10226.886000000051
3836,1,447.7,10226.666000000052
3837,1,447.7,10227.546000000051
3838,1,447.66,10227.546000000051
3839,1,447.68,10226.666000000052
3840,1,447.7,10227.106000000053
3841,2,447.74,10227.546000000051
3842,1,447.74,10227.546000000051
3843,2,447.74,10227.546000000051
3844,1,447.66,10227.546000000051
3845,1,447.67,10225.786000000051
3846,1,447.64,10226.00600000005
3847,1,447.65,10225.34600000005
3848,2,447.77,10225.56600000005
3849,0,447.78,10225.56600000005
3850,2,447.77,10225.56600000005
3851,0,448.1,10225.56600000005
3852,1,448.47,10225.56600000005
3853,0,448.26,10233.70600000005
3854,2,448.29,10229.086000000048
3855,1,448.25,10229.086000000048
3856,2,448.26,10228.206000000047
3857,2,448.46,10228.206000000047
3858,0,448.46,10228.206000000047
3859,1,448.5,10228.206000000047
3860,1,448.27,10229.086000000048
3861,1,448.46,10224.026000000047
3862,1,448.39,10228.206000000047
3863,2,448.37,10226.666000000048
3864,0,448.47,10226.666000000048
3865,2,448.35,10226.666000000048
3866,1,448.39,10226.666000000048
3867,1,448.35,10227.546000000048
3868,0,448.32,10226.666000000048
3869,2,448.44,10226.006000000047
3870,0,448.34,10226.006000000047
3871,2,448.34,10226.006000000047
3872,2,448.3,10226.006000000047
3873,2,448.4,10226.006000000047
3874,2,448.32,10226.006000000047
3875,1,448.35,10226.006000000047
3876,0,448.28,10226.666000000048
3877,1,448.14,10225.126000000047
3878,1,448.17,10222.046000000048
3879,1,448.14,10222.706000000047
3880,1,448.13,10222.046000000048
3881,1,448.12,10221.826000000048
3882,0,448.11,10221.606000000047
3883,1,448.08,10221.386000000048
3884,2,448.03,10220.726000000048
3885,0,448.03,10220.726000000048
3886,0,448.04,10220.726000000048
3887,0,448.17,10220.726000000048
3888,2,448.07,10220.726000000048
3889,1,448.14,10220.726000000048
3890,1,448.14,10222.266000000049
3891,2,448.12,10222.266000000049
3892,1,448.13,10222.266000000049
3893,0,448.12,10222.48600000005
3894,0,448.15,10222.266000000049
3895,1,448.18,10222.926000000049
3896,0,448.17,10223.58600000005
3897,1,448.17,10223.36600000005
3898,0,448.18,10223.36600000005
3899,0,448.13,10223.58600000005
3900,1,448.12,10222.48600000005
3901,0,448.06,10222.266000000049
3902,2,448.04,10220.946000000049
3903,1,448.1,10220.946000000049
3904,1,448.04,10222.266000000049
3905,2,448.1,10220.946000000049
3906,1,448.1,10220.946000000049
3907,1,448.1,10220.946000000049
3908,2,448.1,10220.946000000049
3909,0,448.14,10220.946000000049
3910,1,448.12,10220.946000000049
3911,0,448.12,10220.506000000049
3912,0,448.1,10220.506000000049
3913,0,448.09,10220.06600000005
3914,0,448.0,10219.846000000049
3915,1,447.97,10217.86600000005
3916,1,447.97,10217.20600000005
3917,1,447.88,10217.20600000005
3918,0,447.91,10215.22600000005
3919,0,447.9,10215.88600000005
3920,0,447.91,10215.666000000048
3921,2,448.14,10215.88600000005
3922,2,448.01,10215.88600000005
3923,1,448.0,10215.88600000005
3924,0,447.96,10215.66600000005
3925,0,447.95,10214.78600000005
3926,2,447.87,10214.56600000005
3927,2,447.96,10214.56600000005
3928,2,448.06,10214.56600000005
3929,1,448.23,10214.56600000005
3930,1,448.18,10218.306000000051
3931,0,448.14,10217.206000000051
3932,1,448.12,10216.32600000005
3933,0,448.14,10215.88600000005
3934,1,448.15,10216.32600000005
3935,2,448.15,10216.54600000005
3936,2,448.15,10216.54600000005
3937,0,448.15,10216.54600000005
3938,1,448.0,10216.54600000005
3939,2,448.05,10213.24600000005
3940,1,448.07,10213.24600000005
3941,0,448.06,10213.686000000049
3942,2,448.06,10213.46600000005
3943,0,448.11,10213.46600000005
3944,2,448.06,10213.46600000005
3945,1,448.04,10213.46600000005
3946,2,448.13,10213.02600000005
3947,1,447.97,10213.02600000005
3948,1,447.86,10209.50600000005
3949,1,447.9,10207.08600000005
3950,1,447.9,10207.96600000005
3951,1,447.97,10207.96600000005
3952,0,448.01,10209.50600000005
3953,1,448.0,10210.38600000005
3954,1,447.89,10210.16600000005
3955,1,447.85,10207.74600000005
3956,2,447.61,10206.866000000051
3957,1,447.61,10206.866000000051
3958,1,447.61,10206.866000000051
3959,1,447.61,10206.866000000051
3960,0,447.8,10206.866000000051
3961,1,448.0,10211.046000000051
3962,0,448.02,10215.44600000005
3963,1,448.0,10215.88600000005
3964,0,448.07,10215.44600000005
3965,1,448.05,10216.98600000005
3966,2,448.13,10216.546000000051
3967,1,448.27,10216.546000000051
3968,1,448.22,10219.62600000005
3969,0,448.28,10218.52600000005
3970,0,448.29,10219.84600000005
3971,0,448.28,10220.066000000052
3972,1,448.27,10219.84600000005
3973,0,448.29,10219.62600000005
3974,1,448.42,10220.066000000052
3975,1,448.47,10222.92600000005
3976,0,448.4,10224.02600000005
3977,2,448.57,10222.48600000005
3978,0,448.6,10222.48600000005
3979,2,448.6,10222.48600000005
3980,2,448.59,10222.48600000005
3981,1,448.41,10222.48600000005
3982,0,448.4,10218.52600000005
3983,1,448.22,10218.30600000005
3984,0,448.04,10214.34600000005
3985,1,448.06,10210.386000000051
3986,0,448.01,10210.82600000005
3987,1,448.01,10209.72600000005
3988,0,448.01,10209.72600000005
3989,0,448.0,10209.72600000005
3990,2,447.87,10209.50600000005
3991,2,447.98,10209.50600000005
3992,0,447.97,10209.50600000005
3993,2,447.91,10209.50600000005
3994,1,447.95,10209.50600000005
3995,2,447.96,10210.38600000005
3996,1,447.97,10210.38600000005
3997,2,447.815,10210.60600000005
3998,2,447.84,10210.60600000005
3999,1,447.83,10210.60600000005
4000,2,447.96,10210.386000000051
4001,2,448.01,10210.386000000051
4002,1,447.92,10210.386000000051
4003,0,447.92,10208.406000000052
4004,2,448.0,10208.406000000052
4005,1,447.9,10208.406000000052
4006,2,447.9,10206.206000000051
4007,2,447.895,10206.206000000051
4008,0,447.27,10206.206000000051
4009,0,447.96,10206.206000000051
4010,1,447.98,10206.206000000051
4011,0,447.98,10206.646000000053
4012,1,447.8479,10206.646000000053
4013,0,447.91,10203.739800000052
4014,0,447.91,10205.106000000053
4015,1,447.98,10205.106000000053
4016,1,447.83,10206.646000000053
4017,0,447.84,10203.346000000052
4018,1,448.0,10203.566000000052
4019,2,448.0,10207.086000000052
4020,2,447.95,10207.086000000052
4021,0,447.9001,10207.086000000052
4022,1,447.995,10207.086000000052
4023,2,447.95,10209.173800000051
4024,2,448.0,10209.173800000051
4025,0,448.0,10209.173800000051
4026,1,447.92,10209.173800000051
4027,0,447.99,10207.413800000051
4028,2,448.0,10208.953800000052
4029,1,447.97,10208.953800000052
4030,0,447.97,10208.293800000052
4031,1,448.065,10208.293800000052
4032,1,448.1,10210.383800000052
4033,1,448.065,10211.153800000053
4034,2,448.13,10210.383800000052
4035,1,448.14,10210.383800000052
4036,2,448.12,10210.603800000052
4037,1,448.12,10210.603800000052
4038,0,448.14,10210.603800000052
4039,2,448.195,10211.043800000052
4040,2,447.91,10211.043800000052
4041,2,448.005,10211.043800000052
4042,1,448.0,10211.043800000052
4043,1,447.95,10210.933800000052
4044,2,447.96,10209.833800000051
4045,0,447.9101,10209.833800000051
4046,2,447.91,10209.833800000051
4047,0,447.95,10209.833800000051
4048,0,447.9,10209.833800000051
4049,2,447.85,10209.833800000051
4050,2,447.8,10209.833800000051
4051,2,447.71,10209.833800000051
4052,1,447.675,10209.833800000051
4053,0,447.68,10209.063800000053
4054,2,447.625,10209.173800000053
4055,1,447.63,10209.173800000053
4056,2,447.6,10209.283800000054
4057,0,447.67,10209.283800000054
4058,2,447.75,10209.283800000054
4059,1,447.75,10209.283800000054
4060,0,447.74,10209.283800000054
4061,1,447.74,10209.063800000054
4062,0,447.62,10209.063800000054
4063,1,447.6,10206.423800000053
4064,1,447.39,10205.983800000055
4065,1,447.5,10201.363800000054
4066,0,449.145,10203.783800000054
4067,0,447.4726,10239.973800000053
4068,1,447.385,10203.181000000053
4069,1,447.38,10201.253800000053
4070,1,447.39,10201.143800000054
4071,0,447.39,10201.363800000054
4072,0,447.29,10201.363800000054
4073,0,447.47,10199.163800000055
4074,1,447.415,10203.123800000054
4075,0,447.47,10201.913800000055
4076,2,447.41,10203.123800000054
4077,0,447.4,10203.123800000054
4078,2,447.405,10203.123800000054
4079,1,447.44,10203.123800000054
4080,2,447.34,10203.893800000054
4081,0,447.45,10203.893800000054
4082,2,446.38,10203.893800000054
4083,1,446.46,10203.893800000054
4084,1,446.02,10205.653800000053
4085,1,447.11,10195.973800000053
4086,1,447.0,10219.953800000054
4087,2,448.315,10217.533800000054
4088,2,448.308,10217.533800000054
4089,2,447.93,10217.533800000054
4090,0,447.73,10217.533800000054
4091,2,448.3645,10217.533800000054
4092,1,448.58,10217.533800000054
4093,1,447.62,10222.274800000054
4094,1,446.81,10201.154800000053
4095,2,447.03,10183.334800000053
4096,0,447.15,10183.334800000053
4097,0,447.015,10183.334800000053
4098,0,446.51,10183.334800000053
4099,1,445.93,10183.334800000053
4100,1,446.65,10170.574800000055
4101,0,446.75,10186.414800000053
4102,2,446.715,10188.614800000054
4103,0,447.0,10188.614800000054
4104,2,446.48,10188.614800000054
4105,1,446.34,10188.614800000054
4106,1,446.18,10185.534800000052
4107,0,446.31,10182.014800000054
4108,2,446.55,10184.874800000052
4109,0,446.63,10184.874800000052
4110,0,446.59,10184.874800000052
4111,1,447.0316,10184.874800000052
4112,1,446.01,10194.590000000053
4113,0,446.1299,10172.114800000052
4114,2,446.17,10174.752600000053
4115,1,446.43,10174.752600000053
4116,1,447.05,10180.472600000054
4117,1,446.88,10194.112600000053
4118,2,446.585,10190.372600000053
4119,2,446.61,10190.372600000053
4120,2,446.49,10190.372600000053
4121,2,446.2733,10190.372600000053
4122,2,446.3651,10190.372600000053
4123,0,445.84,10190.372600000053
4124,0,445.8,10190.372600000053
4125,2,445.45,10190.372600000053
4126,0,445.28,10190.372600000053
4127,1,445.8466,10190.372600000053
4128,0,445.82,10202.837800000054
4129,0,446.04,10202.252600000053
4130,0,446.06,10207.092600000055
4131,2,446.03,10207.532600000053
4132,2,445.95,10207.532600000053
4133,1,445.49,10207.532600000053
4134,1,445.94,10197.412600000054
4135,2,446.03,10207.312600000054
4136,1,445.92,10207.312600000054
4137,2,446.225,10204.892600000054
4138,0,445.7106,10204.892600000054
4139,1,445.64,10204.892600000054
4140,1,445.73,10203.339400000054
4141,1,445.8702,10205.319400000055
4142,2,446.05,10208.403800000055
4143,1,446.23,10208.403800000055
4144,2,446.27,10212.363800000056
4145,2,446.2875,10212.363800000056
4146,0,446.395,10212.363800000056
4147,1,446.24,10212.363800000056
4148,0,445.895,10208.953800000058
4149,1,446.025,10201.363800000056
4150,2,446.21,10204.223800000056
4151,2,446.45,10204.223800000056
4152,1,446.74,10204.223800000056
4153,1,446.75,10210.603800000057
4154,0,446.4601,10210.823800000057
4155,0,446.615,10204.446000000056
4156,2,446.77,10207.853800000057
4157,0,446.6452,10207.853800000057
4158,2,446.63,10207.853800000057
4159,2,446.8764,10207.853800000057
4160,0,446.98,10207.853800000057
4161,2,447.06,10207.853800000057
4162,2,446.7,10207.853800000057
4163,1,446.72,10207.853800000057
4164,1,446.7368,10208.293800000058
4165,0,446.69,10208.663400000058
4166,2,446.51,10207.633800000058
4167,1,447.115,10207.633800000058
4168,2,446.825,10220.94380000006
4169,0,446.7601,10220.94380000006
4170,0,446.81,10220.94380000006
4171,0,446.96,10220.94380000006
4172,0,446.8517,10220.94380000006
4173,1,447.12,10220.94380000006
4174,1,447.02,10226.846400000059
4175,2,446.993,10224.646400000058
4176,2,447.05,10224.646400000058
4177,1,447.49,10224.646400000058
4178,2,447.415,10234.326400000058
4179,2,446.92,10234.326400000058
4180,1,447.01,10234.326400000058
4181,0,447.212,10236.306400000058
4182,2,447.13,10240.750400000059
4183,1,447.13,10240.750400000059
4184,2,447.1821,10240.750400000059
4185,1,447.65,10240.750400000059
4186,2,447.419,10251.044200000058
4187,0,447.26,10251.044200000058
4188,1,447.18,10251.044200000058
4189,1,447.375,10249.28420000006
4190,0,447.65,10253.57420000006
4191,0,447.87,10259.624200000058
4192,0,448.13,10264.464200000059
4193,2,448.235,10270.18420000006
4194,2,448.29,10270.18420000006
4195,2,447.99,10270.18420000006
4196,1,448.2351,10270.18420000006
4197,1,448.465,10275.576400000058
4198,0,448.47,10280.634200000059
4199,0,448.41,10280.74420000006
4200,1,448.385,10279.42420000006
4201,2,448.471,10278.874200000058
4202,0,448.6,10278.874200000058
4203,1,448.37,10278.874200000058
4204,1,448.29,10273.814200000057
4205,0,448.17,10272.054200000059
4206,1,448.075,10269.414200000057
4207,1,447.9,10267.324200000057
4208,2,447.55,10263.474200000057
4209,0,447.785,10263.474200000057
4210,1,448.04,10263.474200000057
4211,1,448.14,10269.084200000058
4212,2,448.24,10271.284200000056
4213,1,448.24,10271.284200000056
4214,1,448.195,10271.284200000056
4215,1,448.44,10270.294200000055
4216,1,448.3,10275.684200000056
4217,0,448.26,10272.604200000056
4218,1,448.25,10271.724200000055
4219,0,448.14,10271.504200000056
4220,0,448.055,10269.084200000056
4221,0,448.035,10267.214200000057
4222,2,447.671,10266.774200000056
4223,0,447.82,10266.774200000056
4224,1,447.935,10266.774200000056
4225,1,447.91,10269.304200000057
4226,2,448.02,10268.754200000058
4227,2,448.14,10268.754200000058
4228,0,447.97,10268.754200000058
4229,1,447.91,10268.754200000058
4230,2,448.075,10267.434200000058
4231,1,448.17,10267.434200000058
4232,1,448.22,10269.524200000058
4233,0,447.97,10270.624200000058
4234,0,448.0325,10265.124200000058
4235,0,447.9475,10266.499200000058
4236,2,448.2597,10264.629200000058
4237,1,448.17,10264.629200000058
4238,0,447.65,10262.655800000057
4239,1,447.24,10251.215800000056
4240,0,446.935,10242.195800000058
4241,0,447.11,10235.485800000057
4242,0,447.17,10239.335800000057
4243,1,446.9,10240.655800000057
4244,0,447.02,10234.715800000056
4245,0,446.83,10237.355800000056
4246,1,446.6475,10233.175800000057
4247,2,446.93,10229.160800000056
4248,1,447.16,10229.160800000056
4249,2,447.12,10234.220800000056
4250,1,447.16,10234.220800000056
4251,0,447.08,10235.100800000057
4252,1,447.1,10233.340800000056
4253,2,447.12,10233.780800000057
4254,0,447.22,10233.780800000057
4255,1,447.105,10233.780800000057
4256,0,447.2,10231.250800000058
4257,2,447.465,10233.340800000056
4258,1,447.555,10233.340800000056
4259,1,447.55,10235.320800000058
4260,1,447.56,10235.210800000057
4261,0,447.9004,10235.430800000056
4262,1,447.86,10242.919600000056
4263,2,447.885,10242.030800000057
4264,0,447.8504,10242.030800000057
4265,2,447.97,10242.030800000057
4266,1,447.95,10242.030800000057
4267,1,447.96,10241.590800000056
4268,2,448.004,10241.810800000056
4269,2,448.0079,10241.810800000056
4270,1,447.855,10241.810800000056
4271,1,447.75,10238.447000000057
4272,0,447.84,10236.137000000055
4273,1,448.22,10238.117000000055
4274,1,448.2716,10246.477000000055
4275,1,448.14,10247.612200000054
4276,1,448.16,10244.717000000055
4277,0,448.44,10245.157000000056
4278,2,448.35,10251.317000000055
4279,0,448.2,10251.317000000055
4280,0,448.4301,10251.317000000055
4281,1,448.49,10251.317000000055
4282,1,448.23,10252.634800000056
4283,1,448.2,10246.914800000057
4284,1,448.11,10246.254800000055
4285,0,448.2335,10244.274800000056
4286,0,447.8536,10246.991800000056
4287,1,447.89,10238.634000000055
4288,1,447.88,10239.434800000055
4289,0,447.99,10239.214800000056
4290,1,448.21,10241.634800000056
4291,0,448.31,10246.474800000055
4292,1,448.16,10248.674800000055
4293,0,448.15,10245.374800000056
4294,1,448.11,10245.154800000055
4295,1,448.11,10244.274800000056
4296,2,448.1699,10244.274800000056
4297,0,447.96,10244.274800000056
4298,0,447.97,10244.274800000056
4299,0,447.97,10244.274800000056
4300,2,447.89,10244.274800000056
4301,2,447.845,10244.274800000056
4302,1,447.98,10244.274800000056
4303,1,447.92,10247.244800000057
4304,0,447.87,10245.924800000055
4305,2,448.04,10244.824800000055
4306,1,448.12,10244.824800000055
4307,2,448.17,10246.584800000053
4308,1,448.23,10246.584800000053
4309,0,448.34,10247.904800000055
4310,1,448.2547,10250.324800000053
4311,1,448.3674,10248.448200000053
4312,2,448.3761,10250.927600000054
4313,1,448.4435,10250.927600000054
4314,2,448.72,10252.410400000053
4315,1,448.7,10252.410400000053
4316,0,449.0762,10251.970400000053
4317,1,449.112,10260.246800000054
4318,1,449.374,10261.034400000053
4319,0,449.35,10266.798400000054
4320,2,449.3925,10266.270400000054
4321,1,449.4406,10266.270400000054
4322,2,449.23,10267.328600000053
4323,0,449.15,10267.328600000053
4324,2,449.01,10267.328600000053
4325,0,449.11,10267.328600000053
4326,1,449.13,10267.328600000053
4327,2,449.27,10267.768600000054
4328,2,449.175,10267.768600000054
4329,1,449.36,10267.768600000054
4330,2,449.4276,10271.838600000054
4331,1,449.2,10271.838600000054
4332,0,449.3301,10266.831400000054
4333,0,449.39,10269.693600000055
4334,1,449.41,10271.011400000054
4335,1,449.17,10271.451400000054
4336,0,449.12,10266.171400000054
4337,1,449.0598,10265.071400000053
4338,0,449.06,10263.747000000054
4339,1,449.05,10263.751400000054
4340,2,449.24,10263.531400000054
4341,0,449.17,10263.531400000054
4342,1,449.07,10263.531400000054
4343,2,448.96,10261.331400000054
4344,1,448.811,10261.331400000054
4345,1,448.85,10258.053400000053
4346,0,448.87,10258.911400000055
4347,0,448.9,10259.351400000054
4348,1,448.88,10260.011400000054
4349,2,448.965,10259.571400000055
4350,1,448.9,10259.571400000055
4351,1,448.88,10258.141400000055
4352,1,448.91,10257.701400000056
4353,1,448.93,10258.361400000056
4354,2,448.94,10258.801400000057
4355,2,448.95,10258.801400000057
4356,1,448.95,10258.801400000057
4357,0,448.72,10258.801400000057
4358,0,448.85,10253.741400000057
4359,1,448.66,10256.601400000058
4360,1,448.59,10252.421400000057
4361,2,448.7,10250.881400000057
4362,1,448.78,10250.881400000057
4363,0,448.71,10252.641400000057
4364,2,448.73,10251.101400000056
4365,1,448.775,10251.101400000056
4366,2,449.19,10252.091400000054
4367,0,449.14,10252.091400000054
4368,0,448.6831,10252.091400000054
4369,1,448.81,10252.091400000054
4370,1,448.89,10254.883200000053
4371,1,449.095,10256.643200000053
4372,1,449.24,10261.153200000053
4373,1,449.495,10264.343200000054
4374,0,449.47,10269.953200000053
4375,2,449.605,10269.403200000053
4376,1,449.5,10269.403200000053
4377,0,449.475,10267.093200000052
4378,1,449.36,10266.543200000053
4379,0,449.5225,10264.013200000052
4380,2,449.57,10267.588200000051
4381,1,449.845,10267.588200000051
4382,2,449.74,10273.638200000052
4383,0,449.73,10273.638200000052
4384,2,449.635,10273.638200000052
4385,1,449.63,10273.638200000052
4386,1,449.8,10273.528200000053
4387,0,449.665,10277.268200000053
4388,0,449.655,10274.298200000054
4389,1,449.63,10274.078200000053
4390,0,449.68,10273.528200000053
4391,1,449.565,10274.628200000054
4392,1,449.64,10272.098200000053
4393,1,449.56,10273.748200000053
4394,2,449.675,10271.988200000053
4395,1,449.61,10271.988200000053
4396,1,449.59,10270.558200000052
4397,1,449.5279,10270.118200000052
4398,2,449.535,10268.752000000051
4399,1,449.595,10268.752000000051
4400,0,449.6,10270.072000000051
4401,0,449.995,10270.182000000052
4402,0,449.9236,10278.87200000005
4403,1,449.905,10277.30120000005
4404,0,449.98,10276.89200000005
4405,0,450.1,10278.542000000052
4406,1,450.075,10281.182000000052
4407,1,450.165,10280.63200000005
4408,1,450.23,10282.612000000052
4409,2,450.2,10284.042000000052
4410,2,450.269,10284.042000000052
4411,1,450.395,10284.042000000052
4412,2,450.6478,10286.814000000051
4413,2,450.5198,10286.814000000051
4414,0,450.36,10286.814000000051
4415,1,450.35,10286.814000000051
4416,1,450.3305,10286.594000000052
4417,2,450.1,10286.16500000005
4418,1,450.3722,10286.16500000005
4419,2,450.41,10292.15340000005
4420,1,450.38,10292.15340000005
4421,2,450.37,10291.49340000005
4422,1,450.52,10291.49340000005
4423,0,450.5636,10294.79340000005
4424,1,450.48,10295.75260000005
4425,2,450.5103,10293.913400000052
4426,1,450.705,10293.913400000052
4427,2,450.58,10298.196800000052
4428,1,450.61,10298.196800000052
4429,0,450.7254,10298.856800000052
4430,0,450.78,10301.395600000053
4431,2,450.7984,10302.596800000052
4432,1,450.93,10302.596800000052
4433,0,450.94,10305.492000000053
4434,1,450.89,10305.712000000052
4435,2,450.726,10304.612000000052
4436,1,450.67,10304.612000000052
4437,1,450.703,10303.380000000052
4438,1,450.78,10304.106000000053
4439,0,450.66,10305.800000000052
4440,0,450.6659,10303.160000000053
4441,1,450.7501,10303.289800000053
4442,1,451.1186,10305.142200000051
4443,2,451.1,10313.249200000053
