Step,Action,Price,Portfolio Value
5634,[1 1 2],454.375,14505.196299999958
5635,[0 1 1],454.48,14505.196299999958
5636,[2 0 2],454.57,14504.915299999959
5637,[1 0 1],454.33,14498.315299999957
5638,[0 0 2],454.3,14497.034099999959
5639,[1 0 0],454.325,14495.834099999958
5640,[0 2 2],454.3,14482.934099999959
5641,[1 1 0],454.225,14482.934099999959
5642,[2 1 0],454.325,14480.609099999958
5643,[0 0 2],454.335,14477.891099999957
5644,[2 0 2],454.335,14473.709099999956
5645,[0 1 2],454.5,14459.009099999957
5646,[1 0 0],454.25,14461.709099999958
5647,[0 0 0],454.375,14468.612099999958
5648,[0 1 0],454.375,14465.609099999958
5649,[1 1 0],454.375,14465.309099999959
5650,[1 0 0],454.26,14473.109099999958
5651,[1 2 0],454.25,14473.859099999958
5652,[1 1 2],454.375,14473.859099999958
5653,[0 1 2],454.375,14477.734099999958
5654,[2 1 1],454.25,14477.734099999958
5655,[2 1 0],454.41,14480.754099999958
5656,[0 0 0],454.785,14479.964099999957
5657,[2 2 1],454.785,14482.194099999959
5658,[2 0 0],454.78,14477.805099999956
5659,[0 1 2],454.788,14485.494099999954
5660,[1 1 2],454.68,14485.494099999954
5661,[2 0 1],454.52,14482.146099999954
5662,[1 1 2],454.68,14478.846099999953
5663,[2 0 1],454.63,14478.846099999953
5664,[2 0 0],454.7,14476.64609999995
5665,[1 2 1],454.64,14472.246099999953
5666,[1 1 2],454.805,14466.746099999955
5667,[1 2 2],454.61,14466.746099999955
5668,[0 2 1],454.81,14460.701099999955
5669,[0 2 1],455.0,14466.702499999956
5670,[2 2 2],454.805,14472.601099999954
5671,[2 2 2],455.23,14472.601099999954
5672,[1 2 0],455.02,14472.601099999954
5673,[0 0 1],454.97,14466.091099999952
5674,[2 0 2],454.61,14464.412099999956
5675,[0 2 2],454.98,14464.412099999956
5676,[1 0 0],455.09,14464.412099999956
5677,[2 1 1],454.79,14467.822099999954
5678,[2 1 0],454.69,14437.402099999952
5679,[2 0 1],454.9,14499.727099999953
5680,[0 2 0],454.73,14502.53219999995
5681,[1 0 2],454.82,14502.462099999952
5682,[2 1 1],454.74,14505.25209999995
5683,[0 0 2],454.73,14507.732099999952
5684,[2 1 0],454.69,14495.022099999951
5685,[0 2 1],454.38,14507.42209999995
5686,[0 1 2],454.5,14507.42209999995
5687,[0 1 1],454.5,14507.42209999995
5688,[2 0 2],454.54,14495.33209999995
5689,[2 0 0],454.56,14524.47209999995
5690,[2 1 0],454.56,14524.782099999951
5691,[1 2 0],454.43,14506.802099999952
5692,[2 1 0],454.42,14506.802099999952
5693,[2 2 1],454.54,14500.912099999952
5694,[1 1 1],454.54,14495.412099999954
5695,[2 2 2],454.52,14596.612099999953
5696,[1 2 0],454.48,14596.612099999953
5697,[0 0 1],454.59,14595.332099999954
5698,[0 0 0],454.62,14598.852099999953
5699,[0 0 2],454.56,14599.812099999954
5700,[0 1 1],454.62,14597.892099999954
5701,[2 0 2],454.65,14599.812099999954
5702,[0 2 2],454.72,14599.812099999954
5703,[2 0 2],454.76,14599.812099999954
5704,[2 0 0],454.69,14599.812099999954
5705,[2 0 2],454.64,14599.812099999954
5706,[0 1 1],454.71,14599.812099999954
5707,[2 1 0],454.58,14626.202099999953
5708,[0 1 1],454.58,14620.772099999953
5709,[2 0 1],454.62,14600.802099999953
5710,[0 1 2],454.65,14606.382099999953
5711,[0 2 0],454.7,14594.292099999953
5712,[2 2 2],454.73,14594.292099999953
5713,[0 0 0],454.7,14594.292099999953
5714,[0 2 0],454.69,14594.292099999953
5715,[1 0 2],454.67,14594.292099999953
5716,[2 1 1],454.72,14593.652099999954
5717,[2 1 2],454.69,14597.212099999953
5718,[2 0 0],454.63,14586.362099999955
5719,[0 2 2],454.66,14577.062099999956
5720,[1 1 2],454.63,14577.062099999956
5721,[2 2 0],454.68,14576.102099999955
5722,[0 0 1],454.59,14576.102099999955
5723,[1 1 0],454.62,14578.282099999955
5724,[1 0 1],454.61,14591.362099999955
5725,[1 0 2],454.68,14578.282099999955
5726,[0 0 1],454.64,14578.282099999955
5727,[2 0 0],454.61,14582.602099999956
5728,[2 1 2],454.68,14576.122099999957
5729,[0 2 0],454.8,14576.122099999957
5730,[2 1 2],454.85,14576.122099999957
5731,[2 0 0],454.84,14568.682099999956
5732,[2 0 2],454.8,14570.542099999957
5733,[0 1 0],454.94,14562.172099999956
5734,[0 0 0],454.94,14557.212099999957
5735,[2 0 0],454.82,14542.332099999956
5736,[2 1 0],454.77,14551.632099999955
5737,[0 0 0],454.66,14555.352099999956
5738,[0 1 0],454.67,14562.792099999957
5739,[0 1 1],454.79,14560.002099999956
5740,[1 2 1],454.74,14567.772099999955
5741,[1 0 1],454.7,14564.532099999955
5742,[2 0 0],454.69,14563.452099999953
5743,[1 1 0],454.71,14586.132099999953
5744,[1 2 2],454.7,14582.892099999954
5745,[1 0 0],455.0,14582.892099999954
5746,[2 1 2],455.0,14592.492099999954
5747,[1 0 0],455.07,14582.262099999954
5748,[0 2 1],455.09,14591.562099999954
5749,[1 1 1],454.99,14590.482099999956
5750,[2 2 1],454.98,14576.442099999957
5751,[2 1 1],454.89,14577.522099999955
5752,[0 2 2],454.93,14565.642099999957
5753,[1 0 2],454.93,14565.642099999957
5754,[0 2 1],454.92,14565.642099999957
5755,[2 2 1],454.94,14565.322099999958
5756,[0 2 1],454.93,14576.12209999996
5757,[2 0 2],454.96,14583.68209999996
5758,[1 2 1],455.04,14583.68209999996
5759,[0 1 0],454.96,14586.242099999961
5760,[1 2 1],454.95,14583.68209999996
5761,[1 1 0],454.88,14583.36209999996
5762,[0 1 1],454.95,14581.12209999996
5763,[1 1 2],454.88,14583.36209999996
5764,[0 1 0],454.98,14581.12209999996
5765,[0 2 2],454.77,14584.322099999961
5766,[0 2 2],454.7,14577.60209999996
5767,[1 1 0],454.71,14575.36209999996
5768,[2 1 0],454.75,14575.68209999996
5769,[2 0 2],454.74,14587.77209999996
5770,[0 1 2],454.78,14591.80209999996
5771,[1 2 1],454.73,14579.712099999959
5772,[0 0 2],454.82,14588.35209999996
5773,[2 2 2],454.75,14588.35209999996
5774,[2 0 1],454.82,14588.35209999996
5775,[0 1 1],454.83,14591.592099999962
5776,[0 0 0],454.87,14582.952099999959
5777,[0 2 1],454.83,14584.032099999959
5778,[1 1 1],454.86,14592.67209999996
5779,[2 2 1],454.81,14598.072099999961
5780,[1 1 0],454.81,14594.832099999961
5781,[0 0 1],454.82,14611.032099999959
5782,[0 2 2],454.79,14614.272099999958
5783,[1 1 0],454.79,14614.272099999958
5784,[1 0 1],454.8,14614.272099999958
5785,[2 2 0],454.86,14614.592099999958
5786,[2 1 2],454.78,14614.592099999958
5787,[0 2 2],454.89,14615.52209999996
5788,[0 2 1],454.8,14615.52209999996
5789,[0 0 0],454.76,14612.28209999996
5790,[0 2 0],454.79,14620.922099999958
5791,[2 1 2],454.87,14622.00209999996
5792,[1 2 1],454.83,14622.00209999996
5793,[1 2 0],454.94,14620.722099999959
5794,[0 2 2],455.11,14624.24209999996
5795,[0 2 0],455.0,14629.68209999996
5796,[2 2 1],454.89,14626.16209999996
5797,[1 0 0],454.81,14624.002099999958
5798,[1 1 2],454.81,14621.842099999958
5799,[1 0 2],454.85,14621.842099999958
5800,[1 2 1],454.78,14623.122099999959
5801,[2 2 0],454.73,14620.882099999957
5802,[2 2 1],454.76,14620.882099999957
5803,[1 0 2],454.76,14612.242099999958
5804,[1 1 0],454.8,14612.242099999958
5805,[0 1 2],454.7,14613.522099999958
5806,[1 1 2],454.6,14610.322099999958
5807,[0 1 1],454.71,14607.122099999959
5808,[1 1 0],454.71,14610.642099999957
5809,[0 0 0],454.7,14610.642099999957
5810,[0 2 1],454.69,14610.322099999958
5811,[0 2 2],454.69,14610.002099999958
5812,[0 0 1],454.69,14610.002099999958
5813,[2 1 0],454.63,14610.002099999958
5814,[2 0 0],454.61,14614.032099999959
5815,[0 2 2],454.63,14613.722099999959
5816,[1 2 0],454.7,14613.722099999959
5817,[2 0 2],454.7,14615.962099999959
5818,[2 2 2],454.7,14615.962099999959
5819,[1 1 1],454.69,14615.962099999959
5820,[0 0 2],454.67,14615.64209999996
5821,[0 0 1],454.7,14615.00209999996
5822,[1 2 0],454.61,14615.962099999959
5823,[1 1 0],454.7,14613.08209999996
5824,[1 1 1],454.7,14615.962099999959
5825,[1 0 2],454.7,14615.962099999959
5826,[1 2 0],454.63,14615.962099999959
5827,[2 1 2],454.62,14613.722099999959
5828,[2 0 1],454.69,14627.672099999958
5829,[1 1 1],454.64,14632.322099999958
5830,[1 0 1],454.64,14626.432099999958
5831,[0 0 1],454.64,14619.922099999958
5832,[2 0 2],454.62,14621.472099999959
5833,[2 2 2],454.62,14620.542099999957
5834,[1 1 0],454.62,14620.542099999957
5835,[2 2 2],454.66,14620.542099999957
5836,[0 1 1],454.69,14620.542099999957
5837,[2 1 1],454.65,14623.332099999956
5838,[0 0 2],454.69,14618.992099999956
5839,[0 0 2],454.66,14616.822099999958
5840,[1 2 0],454.64,14612.172099999958
5841,[1 1 1],454.65,14612.172099999958
5842,[2 2 0],454.66,14612.492099999958
5843,[0 0 2],454.68,14612.492099999958
5844,[0 1 0],454.64,14612.492099999958
5845,[2 2 0],454.65,14621.482099999956
5846,[0 1 1],454.61,14621.482099999956
5847,[1 2 1],454.65,14623.652099999956
5848,[2 1 2],454.7,14620.382099999955
5849,[1 0 0],454.73,14620.382099999955
5850,[1 1 1],454.78,14621.342099999956
5851,[0 0 2],454.82,14622.942099999955
5852,[2 0 1],454.83,14624.222099999955
5853,[1 1 1],454.94,14617.682099999955
5854,[1 0 0],454.85,14626.402099999956
5855,[2 0 1],454.89,14624.222099999955
5856,[0 1 1],454.85,14623.132099999955
5857,[2 1 2],454.82,14625.312099999954
5858,[1 1 1],454.85,14625.312099999954
5859,[2 2 1],454.85,14626.272099999955
5860,[1 1 2],454.76,14636.082099999954
5861,[0 2 1],454.77,14636.082099999954
5862,[2 2 1],454.65,14633.902099999954
5863,[0 0 1],454.73,14628.452099999955
5864,[1 1 1],454.65,14628.452099999955
5865,[0 0 2],454.74,14626.272099999955
5866,[2 2 2],454.65,14626.272099999955
5867,[1 2 1],454.52,14626.272099999955
5868,[1 1 0],454.5,14622.112099999955
5869,[2 2 0],454.5,14621.472099999955
5870,[2 2 1],454.58,14621.472099999955
5871,[2 2 1],454.59,14622.562099999956
5872,[0 2 1],454.52,14602.942099999955
5873,[1 1 0],454.3,14601.852099999955
5874,[2 2 0],454.2,14617.112099999953
5875,[0 2 0],454.27,14590.952099999955
5876,[1 0 1],454.38,14581.142099999955
5877,[2 0 2],454.35,14583.322099999954
5878,[2 2 1],454.23,14583.322099999954
5879,[1 0 0],454.39,14610.572099999954
5880,[0 1 1],454.37,14614.932099999953
5881,[2 0 1],454.35,14618.202099999953
5882,[0 1 0],454.36,14620.382099999952
5883,[0 0 1],453.97,14613.842099999954
5884,[1 0 0],453.93,14618.202099999953
5885,[1 1 0],453.58,14631.282099999953
5886,[2 1 0],453.16,14637.822099999954
5887,[2 0 1],452.99,14634.552099999953
5888,[1 0 2],452.94,14635.642099999954
5889,[2 1 1],452.9,14635.642099999954
5890,[1 1 1],452.95,14645.562099999956
5891,[0 0 0],453.0,14649.902099999956
5892,[0 0 0],452.9,14645.562099999956
5893,[1 0 1],452.95,14639.362099999955
5894,[0 1 1],452.67,14639.362099999955
5895,[2 2 2],452.68,14621.072099999956
5896,[0 2 0],452.74,14621.072099999956
5897,[1 1 0],453.05,14621.072099999956
5898,[0 0 2],452.7,14630.992099999956
5899,[2 2 2],452.71,14619.792099999955
5900,[2 1 1],454.73,14619.792099999955
5901,[0 0 2],452.68,14626.612099999955
5902,[2 2 1],452.725,14631.262099999954
5903,[0 0 0],452.725,14637.802099999953
5904,[1 1 0],452.74,14638.892099999954
5905,[2 0 2],452.75,14648.702099999953
5906,[2 0 1],452.87,14648.702099999953
5907,[2 0 0],453.39,14633.442099999955
5908,[0 1 1],453.3,14636.712099999955
5909,[1 2 2],453.455,14638.892099999955
5910,[0 0 2],453.46,14638.892099999955
5911,[2 1 0],453.67,14638.892099999955
5912,[2 2 2],452.6,14670.822099999954
5913,[1 2 2],452.65,14670.822099999954
5914,[1 2 2],452.6,14672.422099999952
5915,[0 1 2],452.69,14670.822099999954
5916,[2 1 2],452.725,14673.702099999953
5917,[2 1 2],452.75,14664.712099999952
5918,[2 2 1],452.74,14661.302099999952
5919,[0 1 2],452.66,14663.48209999995
5920,[1 2 1],452.749,14663.48209999995
5921,[0 0 0],452.74,14666.27009999995
5922,[0 1 2],452.85,14665.98209999995
5923,[2 1 1],452.855,14669.50209999995
5924,[1 2 1],452.91,14664.23209999995
5925,[2 0 0],453.29,14675.13209999995
5926,[0 0 2],453.25,14686.03209999995
5927,[0 2 1],453.53,14686.03209999995
5928,[1 1 0],453.6785,14693.662099999952
5929,[2 1 1],453.6,14706.742099999952
5930,[0 2 2],453.635,14713.28209999995
5931,[1 0 2],452.75,14713.28209999995
5932,[0 1 0],453.0,14684.96209999995
5933,[2 1 1],453.0,14692.96209999995
5934,[2 0 2],452.96,14682.82509999995
5935,[2 0 0],452.99,14683.75509999995
5936,[1 0 0],452.961,14682.82509999995
5937,[1 1 2],452.96,14660.50509999995
5938,[2 0 0],452.79,14656.475099999949
5939,[0 0 1],452.767,14638.34009999995
5940,[2 2 2],452.77,14649.345099999951
5941,[0 1 1],452.73,14649.345099999951
5942,[1 1 0],452.73,14653.685099999951
5943,[2 1 1],452.625,14664.225099999952
5944,[1 2 1],452.7,14662.05509999995
5945,[0 1 0],452.5,14669.695999999949
5946,[1 1 1],452.625,14669.695999999949
5947,[0 1 2],452.6,14656.615999999949
5948,[2 1 2],452.4,14656.615999999949
5949,[0 1 2],452.43,14658.630999999948
5950,[0 0 0],452.36,14664.830999999947
5951,[0 1 0],452.48,14637.550999999949
5952,[0 1 0],452.3,14635.690999999948
5953,[2 0 2],452.505,14627.01099999995
5954,[2 2 0],452.38,14633.210999999948
5955,[2 0 1],452.45,14633.210999999948
5956,[2 1 1],452.49,14628.927299999948
5957,[1 1 2],452.0,14589.610999999948
5958,[1 2 1],451.973,14589.610999999948
5959,[0 2 1],451.74,14588.746999999948
5960,[2 1 0],451.59,14581.290999999948
5961,[2 0 0],451.5291,14567.34099999995
5962,[2 2 1],451.68,14561.45099999995
5963,[1 0 0],451.86,14547.95099999995
5964,[1 1 0],451.55,14549.030999999948
5965,[0 2 2],451.215,14540.390999999947
5966,[2 0 2],451.36,14540.390999999947
5967,[2 0 1],450.99,14540.390999999947
5968,[0 1 1],450.88,14526.264599999948
5969,[0 2 1],450.9999,14539.224599999945
5970,[1 0 2],450.99,14547.864599999946
5971,[0 1 0],450.995,14547.864599999946
5972,[1 1 0],451.0,14534.847699999946
5973,[0 1 2],451.0,14539.497699999945
5974,[1 0 2],450.825,14552.517699999946
5975,[2 2 2],451.0,14544.147699999947
5976,[0 1 1],451.0,14544.147699999947
5977,[2 0 0],450.975,14537.947699999948
5978,[1 0 0],451.0,14541.047699999946
5979,[0 0 2],451.0,14528.647699999947
5980,[1 2 1],450.995,14522.639899999947
5981,[1 2 2],450.98,14523.719899999947
5982,[0 1 2],450.98,14523.719899999947
5983,[1 0 1],451.0,14518.313499999947
5984,[2 1 1],450.9,14525.133499999947
5985,[1 1 2],450.345,14522.653499999948
5986,[1 0 2],450.5,14517.073499999946
5987,[1 2 0],451.675,14515.678499999945
5988,[1 1 0],451.23,14515.678499999945
5989,[1 1 2],451.43,14501.438499999946
5990,[2 1 0],451.49,14507.838499999945
5991,[1 1 2],450.2316,14529.848499999945
5992,[0 0 2],449.509,14519.308499999946
5993,[2 0 1],449.11,14525.818499999945
5994,[2 0 2],448.5629,14502.258499999945
5995,[2 1 2],447.39,14494.818499999945
5996,[0 1 0],447.34,14465.988499999945
5997,[0 2 2],446.74,14472.188499999946
5998,[1 0 0],447.87,14472.188499999946
5999,[0 1 0],448.315,14508.348499999945
6000,[0 1 2],447.315,14522.588499999945
6001,[0 0 1],447.23,14490.588499999945
6002,[2 0 1],448.58,14487.798499999946
6003,[1 1 0],448.135,14474.838499999949
6004,[0 2 0],448.56,14468.35849999995
6005,[2 1 1],448.55,14461.867699999948
6006,[2 0 1],448.5946,14475.918499999949
6007,[0 1 1],447.9,14464.038499999946
6008,[0 1 2],447.78,14467.073299999947
6009,[2 1 2],448.1,14467.073299999947
6010,[0 0 1],448.09,14393.283999999947
6011,[1 0 2],448.385,14475.049599999946
6012,[1 1 2],448.63,14504.580199999946
6013,[0 1 2],448.72,14560.380199999947
6014,[0 1 2],448.88,14545.807099999947
6015,[1 1 2],448.97,14556.663299999946
6016,[2 0 2],448.78,14612.460199999947
6017,[2 0 0],448.68,14600.466299999945
6018,[2 0 1],448.545,14631.680199999948
6019,[2 0 1],448.24,14594.176399999946
6020,[1 2 2],448.81,14561.775199999945
6021,[0 0 2],448.9,14561.775199999945
6022,[0 2 2],448.1901,14561.775199999945
6023,[2 1 1],448.6,14561.775199999945
6024,[1 1 0],449.2547,14585.614699999946
6025,[0 2 2],449.4652,14568.606199999946
6026,[2 2 1],448.7375,14568.606199999946
6027,[1 0 1],449.49,14715.211199999945
6028,[2 2 1],449.55,14756.631199999945
6029,[0 0 1],449.529,14681.421199999944
6030,[0 1 0],449.99,14635.641199999944
6031,[2 0 2],450.1126,14673.791199999945
6032,[1 0 0],450.2503,14673.791199999945
6033,[1 0 2],449.94,14678.197599999945
6034,[0 0 1],450.215,14668.267999999945
6035,[0 1 0],449.85,14676.930599999945
6036,[1 1 2],449.61,14665.500599999947
6037,[0 0 0],449.555,14657.820599999946
6038,[2 1 1],449.9632,14656.060599999946
6039,[0 2 0],450.13,14670.728199999949
6040,[1 2 1],450.34,14669.710599999948
6041,[2 2 0],450.03,14674.770599999947
6042,[2 2 0],450.37,14675.495599999946
6043,[1 2 0],449.965,14674.095599999946
6044,[0 2 2],449.9,14662.065599999945
6045,[2 2 2],449.565,14660.050599999946
6046,[0 1 1],449.77,14660.050599999946
6047,[0 2 1],449.97,14670.671199999944
6048,[0 2 0],449.8901,14668.491199999944
6049,[2 2 0],450.37,14695.752099999943
6050,[1 0 1],450.46,14726.261199999944
6051,[1 0 0],449.6543,14706.641199999945
6052,[2 2 1],449.4799,14712.516299999947
6053,[1 1 1],449.7,14710.892199999946
6054,[2 0 1],449.585,14716.451199999947
6055,[2 2 1],449.87,14713.181199999946
6056,[1 1 1],450.08,14739.112299999946
6057,[2 2 2],450.3,14691.599199999946
6058,[0 0 2],450.6463,14691.599199999946
6059,[1 0 0],450.475,14691.599199999946
6060,[0 0 1],450.295,14686.117599999947
6061,[0 0 1],450.7,14680.057599999947
6062,[1 1 2],450.64,14693.010999999946
6063,[1 1 0],450.655,14691.090999999946
6064,[0 1 1],451.18,14691.570999999945
6065,[0 0 1],450.99,14708.947199999946
6066,[0 0 0],450.84,14702.926599999946
6067,[2 2 2],451.5199,14698.306399999945
6068,[1 0 2],451.68,14698.306399999945
6069,[0 0 2],451.52,14703.429599999945
6070,[0 2 0],451.2323,14698.309599999944
6071,[2 2 2],451.2917,14689.103199999945
6072,[2 0 0],451.305,14689.103199999945
6073,[2 2 1],451.15,14689.103199999945
6074,[1 1 1],450.98,14692.013499999946
6075,[1 2 0],451.265,14704.297799999946
6076,[1 1 0],451.0,14746.219199999945
6077,[0 1 2],451.39,14750.328499999947
6078,[0 2 1],451.23,14750.328499999947
6079,[2 2 0],450.9732,14727.438499999947
6080,[1 2 0],451.1175,14764.487599999948
6081,[0 2 0],451.425,14765.588499999947
6082,[0 1 0],451.12,14780.848499999947
6083,[0 1 1],451.17,14777.578499999947
6084,[1 2 0],451.51,14782.341799999947
6085,[2 0 0],451.78,14761.206699999946
6086,[0 0 1],451.94,14762.329399999946
6087,[1 2 2],452.14,14780.379799999948
6088,[2 2 0],452.15,14780.379799999948
6089,[0 2 2],451.96,14780.379799999948
6090,[0 1 2],452.06,14780.379799999948
6091,[1 0 2],451.925,14769.510799999947
6092,[0 1 1],451.74,14785.182799999948
6093,[2 0 0],451.53,14773.627799999947
6094,[2 2 2],451.3201,14774.890799999948
6095,[0 1 0],450.93,14774.890799999948
6096,[1 0 1],451.035,14770.015799999948
6097,[0 0 0],451.26,14776.897799999948
6098,[0 0 1],451.52,14784.445799999949
6099,[0 2 2],451.36,14765.80579999995
6100,[1 1 2],451.28,14765.64579999995
6101,[0 1 1],451.095,14763.085799999948
6102,[0 2 0],450.96,14757.12559999995
6103,[1 1 1],451.2,14753.035599999948
6104,[2 0 1],451.155,14760.445599999948
6105,[2 0 0],451.7562,14765.856399999946
6106,[0 1 1],451.74,14759.90559999995
6107,[0 1 2],451.855,14746.40559999995
6108,[2 0 2],452.17,14746.40559999995
6109,[0 0 0],452.115,14746.40559999995
6110,[0 2 1],451.96,14746.40559999995
6111,[2 2 1],451.98,14760.812799999952
6112,[1 0 2],451.9,14761.525599999952
6113,[1 0 0],451.97,14761.525599999952
6114,[1 2 0],452.03,14763.765599999953
6115,[0 2 1],451.93,14765.685599999952
6116,[1 2 0],452.064,14762.865599999952
6117,[1 0 1],451.96,14767.333599999953
6118,[2 2 0],452.045,14764.454999999953
6119,[1 0 2],452.08,14764.395799999951
6120,[2 2 2],452.245,14765.51579999995
6121,[2 0 2],452.34,14765.51579999995
6122,[1 1 1],452.46,14765.51579999995
6123,[2 0 0],452.57,14769.02639999995
6124,[0 1 2],452.5,14768.70579999995
6125,[1 1 2],452.41,14832.302799999952
6126,[2 1 1],452.2,14799.557799999951
6127,[1 1 2],452.195,14823.13439999995
6128,[2 0 0],452.15,14843.08439999995
6129,[2 2 0],451.8663,14826.28739999995
6130,[2 0 2],452.26,14826.28739999995
6131,[0 1 0],452.41,14826.28739999995
6132,[1 2 1],452.47,14847.905399999952
6133,[1 2 2],452.45,14860.985399999952
6134,[0 2 1],452.5,14860.985399999952
6135,[2 0 2],452.28,14857.715399999952
6136,[2 0 1],452.24,14857.715399999952
6137,[2 2 2],452.2675,14859.365399999953
6138,[1 1 2],452.2,14859.365399999953
6139,[1 2 2],452.14,14857.205399999953
6140,[2 2 1],452.15,14855.285399999953
6141,[0 1 2],451.8913,14829.158099999953
6142,[2 2 2],452.145,14829.158099999953
6143,[0 0 0],452.1329,14829.158099999953
6144,[2 1 2],452.14,14829.158099999953
6145,[2 1 2],452.03,14792.924099999953
6146,[1 0 0],452.03,14789.858099999954
6147,[2 0 2],452.02,14791.940099999953
6148,[1 1 2],452.135,14798.108099999952
6149,[2 2 2],452.4801,14802.608099999954
6150,[1 0 2],452.23,14802.608099999954
6151,[0 0 2],452.17,14794.604899999955
6152,[1 0 2],451.9,14792.684899999955
6153,[1 0 1],451.78,14784.044899999953
6154,[1 0 2],451.7,14780.126899999954
6155,[0 0 2],451.9,14777.566899999954
6156,[0 1 2],451.77,14783.966899999954
6157,[1 1 0],452.0825,14779.806899999954
6158,[2 2 0],451.95,14789.806899999954
6159,[2 2 2],452.0029,14789.806899999954
6160,[1 2 0],452.145,14789.806899999954
6161,[0 2 1],452.065,14794.354099999953
6162,[1 2 0],452.055,14791.743899999954
6163,[1 0 1],452.02,14791.643899999954
6164,[0 2 2],451.965,14790.635899999954
6165,[1 0 1],451.885,14788.875899999952
6166,[2 0 0],451.77,14786.436099999954
6167,[2 2 2],451.7,14786.513699999954
6168,[2 1 2],451.8,14786.513699999954
6169,[0 2 2],451.58,14789.813699999953
6170,[1 2 1],451.35,14789.813699999953
6171,[2 1 2],451.33,14782.373699999955
6172,[1 2 2],451.35,14775.776699999955
6173,[1 0 0],451.58,14775.776699999955
6174,[1 1 1],451.575,14783.136699999954
6175,[0 1 0],451.8765,14782.956899999954
6176,[0 2 1],451.91,14792.354899999955
6177,[2 0 1],451.885,14793.256699999956
6178,[0 1 1],451.75,14805.802599999957
6179,[1 1 0],451.85,14810.162599999956
6180,[1 2 1],451.925,14803.633499999956
6181,[2 2 1],451.82,14809.617599999956
6182,[1 2 2],451.78,14813.432599999956
6183,[1 2 2],451.89,14813.432599999956
6184,[2 1 0],452.0,14816.952599999957
6185,[0 1 1],452.081,14823.702599999957
6186,[1 0 0],452.23,14822.924099999957
6187,[2 2 0],452.1865,14765.026199999957
6188,[0 0 1],452.19,14764.755899999956
6189,[0 1 1],452.29,14777.290899999954
6190,[2 1 1],452.27,14786.555899999956
6191,[0 1 0],452.3374,14785.465899999956
6192,[1 2 0],452.35,14803.995899999954
6193,[2 1 0],452.295,14813.805899999956
6194,[2 2 2],452.47,14818.231299999954
6195,[1 0 2],452.595,14818.231299999954
6196,[1 2 1],452.16,14822.231299999954
6197,[2 0 0],452.26,14808.371699999954
6198,[2 1 0],452.18,14808.541299999953
6199,[0 1 0],452.1,14802.620299999955
6200,[0 0 0],452.02,14791.401299999954
6201,[1 0 0],452.0,14799.401499999956
6202,[1 2 0],451.68,14818.442899999955
6203,[0 0 1],451.89,14818.601299999955
6204,[1 0 2],451.7947,14808.246299999955
6205,[2 0 0],451.72,14808.246299999955
6206,[2 1 0],451.695,14808.246299999955
6207,[2 2 1],451.63,14823.123199999955
6208,[0 2 2],451.62,14825.673799999955
6209,[2 0 1],451.52,14825.673799999955
6210,[1 2 1],451.555,14808.233799999956
6211,[2 1 2],451.37,14802.783799999957
6212,[1 2 1],451.43,14802.783799999957
6213,[0 0 0],451.555,14804.613799999957
6214,[2 2 0],451.545,14808.561999999956
6215,[0 0 1],451.55,14808.444199999958
6216,[2 1 1],451.665,14813.327399999958
6217,[2 2 1],451.91,14806.24239999996
6218,[1 0 0],451.935,14797.522399999958
6219,[0 2 1],451.9,14812.771499999959
6220,[0 2 1],452.075,14833.49239999996
6221,[0 1 1],452.264,14828.020599999956
6222,[0 2 2],452.25,14830.233299999958
6223,[1 1 0],452.07,14830.233299999958
6224,[2 0 2],451.925,14824.473299999958
6225,[0 0 0],451.85,14824.473299999958
6226,[1 2 2],451.82,14824.473299999958
6227,[0 1 1],451.7147,14823.513299999957
6228,[0 1 0],451.76,14820.098299999958
6229,[1 2 2],451.5435,14821.800299999957
6230,[1 2 1],451.545,14814.872299999955
6231,[2 1 2],451.63,14814.974299999956
6232,[0 0 1],451.49,14784.866299999956
6233,[1 2 1],451.52,14784.779299999956
6234,[1 2 1],451.58,14789.099299999956
6235,[0 0 1],451.6,14792.339299999956
6236,[2 0 0],451.58,14798.808499999956
6237,[0 2 1],451.49,14801.519299999956
6238,[1 1 2],451.45,14801.519299999956
6239,[1 2 1],451.225,14801.519299999956
6240,[1 2 2],451.35,14794.442499999957
6241,[2 1 1],451.43,14798.442499999957
6242,[1 2 1],451.38,14805.107499999958
6243,[1 1 1],451.6,14808.887499999957
6244,[1 1 1],451.55,14809.427499999956
6245,[1 1 2],451.55,14813.207499999957
6246,[0 1 0],451.495,14813.207499999957
6247,[0 0 2],451.75,14808.244399999956
6248,[1 2 0],451.935,14758.067799999955
6249,[2 1 1],451.55,14758.067799999955
6250,[0 2 1],451.64,14726.757799999956
6251,[0 2 1],451.5968,14729.997799999956
6252,[2 2 1],451.39,14731.617799999958
6253,[0 0 1],451.495,14746.197799999956
6254,[0 0 0],451.51,14750.517799999956
6255,[0 1 2],451.5863,14758.066999999957
6256,[0 2 1],451.545,14758.066999999957
6257,[2 0 1],451.5,14761.922599999956
6258,[1 2 1],451.43,14771.566999999957
6259,[1 0 2],451.6,14776.966999999959
6260,[1 1 2],450.26,14776.966999999959
6261,[1 1 0],450.5879,14734.086999999958
6262,[2 1 2],451.28,14744.579799999958
6263,[1 1 2],450.9,14760.389799999957
6264,[2 0 2],450.855,14778.679799999956
6265,[0 0 2],450.15,14781.258999999958
6266,[0 2 0],449.97,14789.508099999957
